OrderID,Region,Country,CustID,Customer_Name,ProductSKU,Product_Category,OrderLineItem,OrderQuantity,ProductCost,ProductPrice,OrderDate,AcquisitionSource,TransactionID,Fraud,PaymentMethod,CardType,Gender
SO60709,Southwest,United States,23483,DAVID JAI,TI-M602,Plant Care & Seeds,1,2,11.2163,29.99,25-12-2021,"Google-ads",H3263983953069296,FALSE,CREDITCARD,VISA,M
SO60746,Australia,Australia,27354,DEANNA PATEL,BK-R19B-52,Plants,1,1,343.6496,539.99,25-12-2021,"Yt-Campaign",A4934924632073544,FALSE,CREDITCARD,VISA,M
SO60763,Australia,Australia,14287,DEREK XIE,BK-T18Y-44,Plants,1,1,461.4448,742.35,25-12-2021,"Google-ads",V3751549759103791,FALSE,PAYPAL,MC,M
SO60762,Australia,Australia,14012,EDDIE VAZQUEZ,HL-U509-B,Plant Care & Seeds,2,1,12.0278,33.6442,25-12-2021,"Meta-ads",V7830325767875902,FALSE,CREDITCARD,MC,
SO60762,Australia,Australia,14012,EDDIE VAZQUEZ,BK-T18U-58,Plants,1,1,461.4448,742.35,25-12-2021,"Google-ads",U1836158966127139,FALSE,CREDITCARD,MC,M
SO60699,Canada,Canada,11142,EDUARDO PATTERSON,WB-H098,Plant Care & Seeds,2,2,1.8663,4.99,25-12-2021,"Google-ads",C4939469677768605,FALSE,CREDITCARD,VISA,M
SO60699,Canada,Canada,11142,EDUARDO PATTERSON,BC-R205,Plant Care & Seeds,1,2,3.3623,8.99,25-12-2021,"Meta-ads",S1181444454042606,FALSE,PAYPAL,VISA,
SO60699,Canada,Canada,11142,EDUARDO PATTERSON,HY-1023-70,Plant Care & Seeds,3,1,20.5663,54.99,25-12-2021,"Google-ads",U3111895731442197,FALSE,CREDITCARD,MC,M
SO60706,Southwest,United States,26346,EMMANUEL SURI,HL-U509,Plant Care & Seeds,3,1,12.0278,33.6442,25-12-2021,"Google-ads",U9558241820869728,FALSE,CREDITCARD,AMEX,M
SO60706,Southwest,United States,26346,EMMANUEL SURI,TT-M928,Plant Care & Seeds,2,1,1.8663,4.99,25-12-2021,"Google-ads",A6969340170836317,FALSE,CREDITCARD,MC,M
SO60706,Southwest,United States,26346,EMMANUEL SURI,TI-M267,Plant Care & Seeds,1,1,9.3463,24.99,25-12-2021,"Google-ads",B7141127790255903,FALSE,CREDITCARD,MC,M
SO60698,France,France,13592,GABRIELLA COLLINS,HL-U509-R,Plant Care & Seeds,2,1,13.0863,34.99,25-12-2021,"Google-ads",C2119490727998165,FALSE,CREDITCARD,VISA,M
SO60698,France,France,13592,GABRIELLA COLLINS,BK-M68S-46,Plants,1,1,1117.8559,2071.4196,25-12-2021,"Meta-ads",H4585499674607502,FALSE,CREDITCARD,MC,M
SO60716,Northwest,United States,15505,GABRIELLA BAILEY,PK-7098,Plant Care & Seeds,2,2,0.8565,2.29,25-12-2021,"Google-ads",O6960410247958554,FALSE,CREDITCARD,AMEX,M
SO60716,Northwest,United States,15505,GABRIELLA BAILEY,TT-M928,Plant Care & Seeds,1,2,1.8663,4.99,25-12-2021,"Google-ads",T1629766512428674,TRUE,CREDITCARD,MC,M
SO60712,Canada,Canada,16964,GAVIN WOOD,WB-H098,Plant Care & Seeds,2,2,1.8663,4.99,25-12-2021,"Yt-Campaign",X8298506053169804,FALSE,CREDITCARD,VISA,M
SO60712,Canada,Canada,16964,GAVIN WOOD,BC-M005,Plant Care & Seeds,1,2,3.7363,9.99,25-12-2021,"Google-ads",T4320179223658361,FALSE,CREDITCARD,VISA,M
SO60710,Northwest,United States,25843,HUNTER PEREZ,PK-7098,Plant Care & Seeds,2,3,0.8565,2.29,25-12-2021,"Google-ads",S4553937039029794,FALSE,CREDITCARD,MC,M
SO60710,Northwest,United States,25843,HUNTER PEREZ,TI-M267,Plant Care & Seeds,1,2,9.3463,24.99,25-12-2021,"Google-ads",H2315871471443588,FALSE,CREDITCARD,VISA,M
SO60758,United Kingdom,United Kingdom,26866,JADA ALLEN,TI-R092,Plant Care & Seeds,3,2,8.0373,21.49,25-12-2021,"Meta-ads",V9878131812636460,FALSE,CREDITCARD,VISA,M
SO60758,United Kingdom,United Kingdom,26866,JADA ALLEN,LJ-0192-L,Pots,4,1,31.7244,48.0673,25-12-2021,"Google-ads",O9616439245336158,FALSE,CREDITCARD,VISA,M
SO60758,United Kingdom,United Kingdom,26866,JADA ALLEN,TT-R982,Plant Care & Seeds,2,1,1.4923,3.99,25-12-2021,"Google-ads",P9043935624672347,FALSE,CREDITCARD,MC,M
SO60758,United Kingdom,United Kingdom,26866,JADA ALLEN,BK-R19B-52,Plants,1,1,343.6496,539.99,25-12-2021,"Google-ads",Z3203773719823749,FALSE,CREDITCARD,VISA,M
SO60753,Southwest,United States,22295,JADE MORGAN,TT-R982,Plant Care & Seeds,3,2,1.4923,3.99,25-12-2021,"Google-ads",O6901177969608987,FALSE,CREDITCARD,VISA,
SO60753,Southwest,United States,22295,JADE MORGAN,HL-U509,Plant Care & Seeds,4,1,12.0278,33.6442,25-12-2021,"Google-ads",Y2863682874279644,FALSE,CREDITCARD,VISA,M
SO60753,Southwest,United States,22295,JADE MORGAN,TI-R092,Plant Care & Seeds,2,1,8.0373,21.49,25-12-2021,"Meta-ads",W1302865932981931,FALSE,CREDITCARD,VISA,M
SO60753,Southwest,United States,22295,JADE MORGAN,BK-R19B-48,Plants,1,1,343.6496,539.99,25-12-2021,"Google-ads",K2047772873376141,FALSE,CREDITCARD,VISA,
SO60704,Northwest,United States,11192,JAMES BROWN,HL-U509-B,Plant Care & Seeds,2,1,12.0278,33.6442,25-12-2021,"Google-ads",P9497755730337656,FALSE,CREDITCARD,MC,M
SO60704,Northwest,United States,11192,JAMES BROWN,TT-R982,Plant Care & Seeds,1,1,1.4923,3.99,25-12-2021,"Google-ads",U1359564621453760,FALSE,CREDITCARD,AMEX,M
SO60707,Northwest,United States,27030,JAN GRAY,TI-R092,Plant Care & Seeds,1,1,8.0373,21.49,25-12-2021,"Google-ads",V8547627772669358,FALSE,CREDITCARD,MC,
SO60744,Australia,Australia,28324,JESUS MARTIN,BC-R205,Plant Care & Seeds,2,2,3.3623,8.99,25-12-2021,"Google-ads",U2112823662321296,FALSE,PAYPAL,VISA,M
SO60744,Australia,Australia,28324,JESUS MARTIN,BK-R19B-44,Plants,1,1,343.6496,539.99,25-12-2021,"Google-ads",F6140377517168503,FALSE,CREDITCARD,MC,M
SO60736,Northwest,United States,14290,JONATHAN WILSON,FE-6654,Plant Care & Seeds,2,2,8.2205,21.98,25-12-2021,"Google-ads",E7157212230914233,FALSE,CREDITCARD,MC,M
SO60736,Northwest,United States,14290,JONATHAN WILSON,HL-U509-B,Plant Care & Seeds,3,1,12.0278,33.6442,25-12-2021,"Google-ads",K6000266219677313,FALSE,CREDITCARD,AMEX,
SO60736,Northwest,United States,14290,JONATHAN WILSON,BK-M68S-38,Plants,1,1,1117.8559,2071.4196,25-12-2021,"Google-ads",N5247527335989579,FALSE,CREDITCARD,MC,M
SO60702,United Kingdom,United Kingdom,17094,JULIO DOMINGUEZ,LJ-0192-X,Pots,2,1,31.7244,48.0673,25-12-2021,"Google-ads",M7305545265322065,FALSE,CREDITCARD,MC,M
SO60702,United Kingdom,United Kingdom,17094,JULIO DOMINGUEZ,BK-M38S-46,Plants,1,1,419.7784,769.49,25-12-2021,"Google-ads",E7731939476035256,FALSE,CREDITCARD,VISA,M
SO60747,Australia,Australia,11108,KARI ALVAREZ,HL-U509-B,Plant Care & Seeds,2,1,12.0278,33.6442,25-12-2021,"Yt-Campaign",R2688674894611670,NA,CREDITCARD,MC,M
SO60747,Australia,Australia,11108,KARI ALVAREZ,BK-T79Y-46,Plants,1,1,1481.9379,2384.07,25-12-2021,"Google-ads",I3930481195097648,FALSE,PAYPAL,VISA,M
SO60761,Australia,Australia,14218,KARL KUMAR,TT-T092,Plant Care & Seeds,3,2,1.8663,4.99,25-12-2021,"Google-ads",K1092985594697414,FALSE,CREDITCARD,VISA,
SO60761,Australia,Australia,14218,KARL KUMAR,TI-T723,Plant Care & Seeds,2,2,10.8423,28.99,25-12-2021,"Google-ads",U7701928081849945,FALSE,CREDITCARD,VISA,M
SO60761,Australia,Australia,14218,KARL KUMAR,HL-U509-R,Plant Care & Seeds,4,1,13.0863,34.99,25-12-2021,"Google-ads",K8373674899629958,FALSE,CREDITCARD,MC,M
SO60761,Australia,Australia,14218,KARL KUMAR,BK-T44U-46,Plants,1,1,755.1508,1214.85,25-12-2021,"Meta-ads",K4383784972353674,FALSE,CREDITCARD,VISA,
SO60705,Southwest,United States,11260,KATELYN KELLY,TT-R982,Plant Care & Seeds,1,2,1.4923,3.99,25-12-2021,"Meta-ads",R7830960854377238,FALSE,CREDITCARD,VISA,
SO60705,Southwest,United States,11260,KATELYN KELLY,HL-U509-B,Plant Care & Seeds,2,1,12.0278,33.6442,25-12-2021,"Google-ads",B3626752385263793,FALSE,CREDITCARD,AMEX,M
SO60726,Canada,Canada,14574,KATHERINE POWELL,FE-6654,Plant Care & Seeds,3,3,8.2205,21.98,25-12-2021,"Google-ads",N8857397421162968,FALSE,CREDITCARD,AMEX,M
SO60726,Canada,Canada,14574,KATHERINE POWELL,PK-7098,Plant Care & Seeds,4,2,0.8565,2.29,25-12-2021,"Google-ads",W7883259859633317,FALSE,CREDITCARD,VISA,M
SO60726,Canada,Canada,14574,KATHERINE POWELL,TT-M928,Plant Care & Seeds,2,2,1.8663,4.99,25-12-2021,"Google-ads",S2836132554034222,FALSE,CREDITCARD,VISA,M
SO60726,Canada,Canada,14574,KATHERINE POWELL,TI-M823,Plant Care & Seeds,1,1,13.09,35,25-12-2021,"Google-ads",J5342855924184882,NA,CREDITCARD,VISA,M
SO60741,Australia,Australia,11134,LARRY TOWNSEND,BK-M38S-42,Plants,1,1,419.7784,769.49,25-12-2021,"Google-ads",S1814391570712516,FALSE,CREDITCARD,,M
SO60757,Germany,Germany,22644,MARC ORTEGA,VE-C304-L,Pots,2,1,23.749,63.5,25-12-2021,"Meta-ads",Z7698985491256754,FALSE,CREDITCARD,,M
SO60757,Germany,Germany,22644,MARC ORTEGA,BK-R19B-48,Plants,1,1,343.6496,539.99,25-12-2021,"Google-ads",D3532954742191597,FALSE,CREDITCARD,MC,M
SO60752,Northwest,United States,25623,MARIA OLIVER,WB-H098,Plant Care & Seeds,3,2,1.8663,4.99,25-12-2021,"Meta-ads",Q4087210159717405,TRUE,CREDITCARD,VISA,M
SO60752,Northwest,United States,25623,MARIA OLIVER,BC-R205,Plant Care & Seeds,2,2,3.3623,8.99,25-12-2021,"Google-ads",U9363602726861351,TRUE,CREDITCARD,,M
SO60752,Northwest,United States,25623,MARIA OLIVER,BK-T79Y-50,Plants,1,1,1481.9379,2384.07,25-12-2021,"Yt-Campaign",B5888132278336611,FALSE,CREDITCARD,VISA,M
SO60713,Southwest,United States,19805,MARIAH BUTLER,SH-W890-M,Pots,1,1,26.1763,69.99,25-12-2021,"Google-ads",E8420453216047268,FALSE,CREDITCARD,VISA,
SO60748,Northwest,United States,26581,MARIAH PATTERSON,CA-1098,Pots,2,2,5.7052,8.6442,25-12-2021,"Meta-ads",U9264229884418843,FALSE,CREDITCARD,VISA,M
SO60748,Northwest,United States,26581,MARIAH PATTERSON,BK-T18Y-44,Plants,1,1,461.4448,742.35,25-12-2021,"Google-ads",Z3528779491632086,FALSE,CREDITCARD,MC,M
SO60728,Germany,Germany,11407,MARIO SHE,SJ-0194-M,Pots,1,1,41.5723,53.99,25-12-2021,"Google-ads",B6768278329849506,FALSE,CREDITCARD,MC,M
SO60731,Southwest,United States,14386,MARISSA WOOD,GL-H102-M,Pots,4,3,9.7136,23.5481,25-12-2021,"Google-ads",X7393213576563596,FALSE,CREDITCARD,MC,M
SO60731,Southwest,United States,14386,MARISSA WOOD,SH-W890-L,Pots,2,1,26.1763,69.99,25-12-2021,"Google-ads",T8347175615695864,FALSE,CREDITCARD,,M
SO60731,Southwest,United States,14386,MARISSA WOOD,SJ-0194-X,Pots,3,1,41.5723,53.99,25-12-2021,"Google-ads",R9825309728609755,FALSE,CREDITCARD,VISA,M
SO60731,Southwest,United States,14386,MARISSA WOOD,BK-M38S-40,Plants,1,1,419.7784,769.49,25-12-2021,"Google-ads",T4476745518315545,FALSE,CREDITCARD,VISA,M
SO60717,Southwest,United States,16242,MEGAN GARCIA,PK-7098,Plant Care & Seeds,2,2,0.8565,2.29,25-12-2021,"Google-ads",Q3962564354595002,FALSE,CREDITCARD,VISA,M
SO60717,Southwest,United States,16242,MEGAN GARCIA,WB-H098,Plant Care & Seeds,1,1,1.8663,4.99,25-12-2021,"Google-ads",P8129695741495756,FALSE,CREDITCARD,DISCOVER,M
SO60721,France,France,21058,MEREDITH SURI,CA-1098,Pots,3,2,5.7052,8.6442,25-12-2021,"Google-ads",D9251486912368875,TRUE,CREDITCARD,DISCOVER,M
SO60721,France,France,21058,MEREDITH SURI,TT-R982,Plant Care & Seeds,2,2,1.4923,3.99,25-12-2021,"Meta-ads",Y8555544790094447,FALSE,CREDITCARD,VISA,M
SO60721,France,France,21058,MEREDITH SURI,TI-R092,Plant Care & Seeds,1,2,8.0373,21.49,25-12-2021,"Google-ads",J8304806958301766,FALSE,CREDITCARD,VISA,M
SO60721,France,France,21058,MEREDITH SURI,HL-U509,Plant Care & Seeds,4,1,12.0278,33.6442,25-12-2021,"Google-ads",M8202863227486557,TRUE,PAYPAL,AMEX,M
SO60719,France,France,28545,MICHEAL RAMOS,CA-1098,Pots,3,1,5.7052,8.6442,25-12-2021,"Google-ads",Q6517872846808781,FALSE,CREDITCARD,MC,M
SO60719,France,France,28545,MICHEAL RAMOS,SH-W890-M,Pots,1,1,26.1763,69.99,25-12-2021,"Google-ads",S2036616310683547,FALSE,CREDITCARD,DISCOVER,M
SO60719,France,France,28545,MICHEAL RAMOS,SJ-0194-M,Pots,2,1,41.5723,53.99,25-12-2021,"Google-ads",O6111883364498639,FALSE,CREDITCARD,VISA,X
SO60749,Southwest,United States,26600,MICHELLE GRAY,CA-1098,Pots,1,2,5.7052,8.6442,25-12-2021,"Google-ads",X6577212977617477,FALSE,CREDITCARD,VISA,
SO60749,Southwest,United States,26600,MICHELLE GRAY,BK-T18Y-62,Plants,2,1,461.4448,742.35,25-12-2021,"Meta-ads",O1557333215896359,TRUE,CREDITCARD,VISA,M
SO60725,Germany,Germany,13566,MIKAEL SANDBERG,TT-T092,Plant Care & Seeds,1,3,1.8663,4.99,25-12-2021,"Google-ads",T9554647571764365,FALSE,CREDITCARD,AMEX,M
SO60725,Germany,Germany,13566,MIKAEL SANDBERG,CA-1098,Pots,2,2,5.7052,8.6442,25-12-2021,"Google-ads",Z2881381235763161,FALSE,CREDITCARD,VISA,M
SO60730,Southwest,United States,14565,NATALIE HERNANDEZ,HL-U509,Plant Care & Seeds,2,1,12.0278,33.6442,25-12-2021,"Google-ads",X8075660747679487,FALSE,CREDITCARD,VISA,
SO60730,Southwest,United States,14565,NATALIE HERNANDEZ,BK-M38S-38,Plants,1,1,419.7784,769.49,25-12-2021,"Google-ads",X9417383011518693,FALSE,CREDITCARD,VISA,M
SO60711,Southwest,United States,22361,NATHAN WHITE,TT-M928,Plant Care & Seeds,2,2,1.8663,4.99,25-12-2021,"Google-ads",J3664278611505281,FALSE,CREDITCARD,VISA,M
SO60711,Southwest,United States,22361,NATHAN WHITE,TI-M602,Plant Care & Seeds,1,2,11.2163,29.99,25-12-2021,"Google-ads",W9722767388985556,FALSE,CREDITCARD,,M
SO60729,Southwest,United States,14495,NATHAN DIAZ,SH-W890-L,Pots,2,1,26.1763,69.99,25-12-2021,"Google-ads",W9090496678639363,FALSE,CREDITCARD,VISA,M
SO60729,Southwest,United States,14495,NATHAN DIAZ,BK-M38S-46,Plants,1,1,419.7784,769.49,25-12-2021,"Google-ads",S9385420452344125,TRUE,CREDITCARD,VISA,M
SO60755,Northwest,United States,20197,OLIVIA JOHNSON,TI-R628,Plant Care & Seeds,2,2,9.3463,24.99,25-12-2021,"Google-ads",N3322699471862866,FALSE,CREDITCARD,VISA,M
SO60755,Northwest,United States,20197,OLIVIA JOHNSON,BK-R64Y-44,Plants,1,1,605.6492,1000.4375,25-12-2021,"Google-ads",B6834581717262517,FALSE,CREDITCARD,VISA,M
SO60720,France,France,26367,OMAR SHAN,GL-H102-L,Pots,2,2,9.7136,23.5481,25-12-2021,"Meta-ads",P2840988689186295,FALSE,CREDITCARD,MC,M
SO60720,France,France,26367,OMAR SHAN,SJ-0194-M,Pots,1,1,41.5723,53.99,25-12-2021,"Yt-Campaign",N8699159141379927,FALSE,CREDITCARD,AMEX,M
SO60727,Southwest,United States,12797,PATRICK HOWARD,FE-6654,Plant Care & Seeds,1,2,8.2205,21.98,25-12-2021,"Meta-ads",O5643244837209950,FALSE,CREDITCARD,AMEX,M
SO60727,Southwest,United States,12797,PATRICK HOWARD,HL-U509-R,Plant Care & Seeds,2,1,13.0863,34.99,25-12-2021,"Google-ads",B1203844260608946,FALSE,PAYPAL,VISA,M
SO60737,United Kingdom,United Kingdom,14929,PETER ANAND,BK-T18Y-50,Plants,1,1,461.4448,742.35,25-12-2021,"Meta-ads",S3011423060692564,FALSE,CREDITCARD,MC,M
SO60735,Northwest,United States,11779,SARAH JACKSON,BK-M68B-38,Plants,1,1,1105.81,2049.0982,25-12-2021,"Google-ads",E7157212230914233,FALSE,PAYPAL,VISA,M
SO60751,Northwest,United States,26513,STACY MORENO,HL-U509-B,Plant Care & Seeds,2,1,12.0278,33.6442,25-12-2021,"Google-ads",M4815691112898124,FALSE,CREDITCARD,,M
SO60751,Northwest,United States,26513,STACY MORENO,BK-T18Y-50,Plants,1,1,461.4448,742.35,25-12-2021,"Google-ads",U9702861597796426,FALSE,CREDITCARD,VISA,M
SO60743,Australia,Australia,19959,TABITHA MORENO,HL-U509-B,Plant Care & Seeds,2,1,12.0278,33.6442,25-12-2021,"Google-ads",I3117647044057631,FALSE,PAYPAL,,M
SO60743,Australia,Australia,19959,TABITHA MORENO,BK-R89B-44,Plants,1,1,1320.6838,2181.5625,25-12-2021,"Google-ads",N3310210640828841,FALSE,CREDITCARD,VISA,M
SO60715,Canada,Canada,12147,TAYLOR PATTERSON,CA-1098,Pots,2,2,5.7052,8.6442,25-12-2021,"Google-ads",R5678240134358678,FALSE,CREDITCARD,VISA,M
SO60715,Canada,Canada,12147,TAYLOR PATTERSON,WB-H098,Plant Care & Seeds,1,1,1.8663,4.99,25-12-2021,"Google-ads",U3142839944374734,FALSE,CREDITCARD,VISA,M
SO60739,Germany,Germany,18626,TONY PAL,LJ-0192-S,Pots,2,1,31.7244,48.0673,25-12-2021,"Yt-Campaign",X1399397466514797,FALSE,PAYPAL,MC,M
SO60739,Germany,Germany,18626,TONY PAL,GL-H102-S,Pots,3,1,9.7136,23.5481,25-12-2021,"Meta-ads",L8175881025852242,FALSE,PAYPAL,,M
SO60739,Germany,Germany,18626,TONY PAL,BK-T44U-54,Plants,1,1,755.1508,1214.85,25-12-2021,"Google-ads",S2120718457442867,FALSE,CREDITCARD,DISCOVER,M
SO60734,Northwest,United States,13658,WYATT BENNETT,PK-7098,Plant Care & Seeds,3,2,0.8565,2.29,25-12-2021,"Google-ads",P8353788495695760,TRUE,PAYPAL,VISA,M
SO60734,Northwest,United States,13658,WYATT BENNETT,FE-6654,Plant Care & Seeds,2,2,8.2205,21.98,25-12-2021,"Meta-ads",T3635187694753974,FALSE,CREDITCARD,AMEX,
SO60734,Northwest,United States,13658,WYATT BENNETT,BK-M68S-42,Plants,1,1,1117.8559,2071.4196,25-12-2021,"Meta-ads",K3151464242349689,TRUE,CREDITCARD,VISA,M
SO60732,Northwest,United States,15893,YOLANDA XU,CA-1098,Pots,3,2,5.7052,8.6442,25-12-2021,"Google-ads",T7835810245385216,FALSE,CREDITCARD,MC,M
SO60732,Northwest,United States,15893,YOLANDA XU,FE-6654,Plant Care & Seeds,2,2,8.2205,21.98,25-12-2021,"Google-ads",P8711982872391745,FALSE,CREDITCARD,MC,M
SO60732,Northwest,United States,15893,YOLANDA XU,LJ-0192-M,Pots,4,1,31.7244,48.0673,25-12-2021,"Google-ads",R9996787418088960,FALSE,CREDITCARD,VISA,M
SO60732,Northwest,United States,15893,YOLANDA XU,BK-M18S-48,Plants,1,1,308.2179,564.99,25-12-2021,"Google-ads",B6964371544847964,FALSE,PAYPAL,AMEX,M
SO60836,Australia,Australia,11449,ALVIN HU,CA-1098,Pots,1,2,5.7052,8.6442,26-12-2021,"Google-ads",U2249752358285422,FALSE,CREDITCARD,MC,M
SO60836,Australia,Australia,11449,ALVIN HU,BK-T79Y-60,Plants,2,1,1481.9379,2384.07,26-12-2021,"Meta-ads",A7091388419144808,FALSE,CREDITCARD,VISA,M
SO60820,Northwest,United States,25289,AMANDA BRADLEY,WB-H098,Plant Care & Seeds,2,2,1.8663,4.99,26-12-2021,"Google-ads",Z3285309926604129,FALSE,CREDITCARD,VISA,M
SO60820,Northwest,United States,25289,AMANDA BRADLEY,BC-R205,Plant Care & Seeds,3,2,3.3623,8.99,26-12-2021,"Google-ads",M9577771958883366,FALSE,CREDITCARD,VISA,M
SO60820,Northwest,United States,25289,AMANDA BRADLEY,HY-1023-70,Plant Care & Seeds,4,1,20.5663,54.99,26-12-2021,"Google-ads",A3879321859041595,FALSE,CREDITCARD,VISA,
SO60820,Northwest,United States,25289,AMANDA BRADLEY,BK-T79U-54,Plants,1,1,1481.9379,2384.07,26-12-2021,"Yt-Campaign",H1042175692108887,FALSE,CREDITCARD,VISA,M
SO60823,Northwest,United States,23158,ANA PATTERSON,GL-H102-M,Pots,3,2,9.7136,23.5481,26-12-2021,"Meta-ads",U7051875193968755,FALSE,PAYPAL,AMEX,M
SO60823,Northwest,United States,23158,ANA PATTERSON,HL-U509,Plant Care & Seeds,2,1,12.0278,33.6442,26-12-2021,"Meta-ads",T3179273868097482,FALSE,CREDITCARD,MC,M
SO60823,Northwest,United States,23158,ANA PATTERSON,BK-R19B-52,Plants,1,1,343.6496,539.99,26-12-2021,"Google-ads",P1223775030933453,FALSE,CREDITCARD,MC,M
SO60767,France,France,12332,ANDRES NARA,WB-H098,Plant Care & Seeds,3,2,1.8663,4.99,26-12-2021,"Google-ads",O3971223530564291,FALSE,CREDITCARD,VISA,M
SO60767,France,France,12332,ANDRES NARA,BC-M005,Plant Care & Seeds,2,2,3.7363,9.99,26-12-2021,"Google-ads",A5147145570967214,FALSE,CREDITCARD,VISA,M
SO60767,France,France,12332,ANDRES NARA,BK-M68B-38,Plants,1,1,1105.81,2049.0982,26-12-2021,"Google-ads",A2293307621193426,FALSE,CREDITCARD,VISA,M
SO60812,Northwest,United States,11810,ANTONIO WASHINGTON,TT-M928,Plant Care & Seeds,2,2,1.8663,4.99,26-12-2021,"Google-ads",M3722917672871426,FALSE,CREDITCARD,MC,M
SO60812,Northwest,United States,11810,ANTONIO WASHINGTON,HL-U509-R,Plant Care & Seeds,4,1,13.0863,34.99,26-12-2021,"Yt-Campaign",T3611835912916708,FALSE,CREDITCARD,VISA,M
SO60812,Northwest,United States,11810,ANTONIO WASHINGTON,BK-M68S-42,Plants,1,1,1117.8559,2071.4196,26-12-2021,"Google-ads",H6978756068518139,FALSE,CREDITCARD,VISA,M
SO60812,Northwest,United States,11810,ANTONIO WASHINGTON,TI-M823,Plant Care & Seeds,3,1,13.09,35,26-12-2021,"Google-ads",G4980536791327410,FALSE,CREDITCARD,VISA,M
SO60768,Australia,Australia,14860,ARTURO CHANDE,PK-7098,Plant Care & Seeds,2,2,0.8565,2.29,26-12-2021,"Google-ads",C2222253666671579,FALSE,CREDITCARD,,
SO60768,Australia,Australia,14860,ARTURO CHANDE,TI-R628,Plant Care & Seeds,1,2,9.3463,24.99,26-12-2021,"Yt-Campaign",F5739781725816707,FALSE,CREDITCARD,VISA,M
SO60815,Australia,Australia,19605,BRAD SHAN,HL-U509-B,Plant Care & Seeds,2,1,12.0278,33.6442,26-12-2021,"Google-ads",L5788234947529885,FALSE,CREDITCARD,VISA,M
SO60815,Australia,Australia,19605,BRAD SHAN,BK-R79Y-42,Plants,1,1,1082.51,1700.99,26-12-2021,"Google-ads",L1729486523112610,FALSE,CREDITCARD,MC,M
SO60773,United Kingdom,United Kingdom,24852,CARLA MARTINEZ,BC-R205,Plant Care & Seeds,2,2,3.3623,8.99,26-12-2021,"Google-ads",H8131968031655354,FALSE,CREDITCARD,VISA,M
SO60773,United Kingdom,United Kingdom,24852,CARLA MARTINEZ,BK-R89B-44,Plants,1,1,1320.6838,2181.5625,26-12-2021,"Google-ads",W3035965884234730,FALSE,CREDITCARD,,M
SO60773,United Kingdom,United Kingdom,24852,CARLA MARTINEZ,WB-H098,Plant Care & Seeds,3,1,1.8663,4.99,26-12-2021,"Google-ads",D6679530191413079,FALSE,CREDITCARD,MC,M
SO60814,Germany,Germany,26961,CARLY CHANDER,SJ-0194-X,Pots,2,1,41.5723,53.99,26-12-2021,"Google-ads",Y9406985148424317,FALSE,CREDITCARD,DISCOVER,M
SO60814,Germany,Germany,26961,CARLY CHANDER,BK-T44U-54,Plants,1,1,755.1508,1214.85,26-12-2021,"Google-ads",L1385797032233528,FALSE,CREDITCARD,VISA,M
SO60817,Australia,Australia,22410,CASSANDRA ARTHUR,BK-R19B-52,Plants,1,1,343.6496,539.99,26-12-2021,"Google-ads",R1794567966232848,FALSE,CREDITCARD,,M
SO60798,Germany,Germany,22310,CHRISTINA SANDERS,WB-H098,Plant Care & Seeds,1,2,1.8663,4.99,26-12-2021,"Google-ads",Z9468129794845521,FALSE,CREDITCARD,MC,M
SO60798,Germany,Germany,22310,CHRISTINA SANDERS,HL-U509,Plant Care & Seeds,2,1,12.0278,33.6442,26-12-2021,"Google-ads",D8952899675033647,FALSE,CREDITCARD,VISA,M
SO60798,Germany,Germany,22310,CHRISTINA SANDERS,SJ-0194-S,Pots,3,1,41.5723,53.99,26-12-2021,"Google-ads",Z3615204243765614,FALSE,CREDITCARD,VISA,M
SO60809,Germany,Germany,12377,CHRISTOPHER MILLER,LJ-0192-L,Pots,1,1,31.7244,48.0673,26-12-2021,"Google-ads",W8159799973048583,FALSE,CREDITCARD,MC,M
SO60833,Australia,Australia,14219,CHRISTY YE,BK-T44U-60,Plants,1,1,755.1508,1214.85,26-12-2021,"Google-ads",W4766479750916408,FALSE,CREDITCARD,VISA,M
SO60800,United Kingdom,United Kingdom,23613,CLAYTON LU,TI-M602,Plant Care & Seeds,2,3,11.2163,29.99,26-12-2021,"Google-ads",O8804185449829140,FALSE,CREDITCARD,VISA,M
SO60800,United Kingdom,United Kingdom,23613,CLAYTON LU,TT-M928,Plant Care & Seeds,1,2,1.8663,4.99,26-12-2021,"Google-ads",Q6239711825355616,FALSE,CREDITCARD,VISA,M
SO60777,United Kingdom,United Kingdom,16562,COLLEEN ZHANG,LJ-0192-L,Pots,2,1,31.7244,48.0673,26-12-2021,"Meta-ads",X9650616676472522,FALSE,CREDITCARD,VISA,M
SO60777,United Kingdom,United Kingdom,16562,COLLEEN ZHANG,BK-M38S-42,Plants,1,1,419.7784,769.49,26-12-2021,"Google-ads",M1132528429195343,FALSE,CREDITCARD,VISA,M
SO60807,Canada,Canada,15402,CONNOR EVANS,HL-U509,Plant Care & Seeds,3,1,12.0278,33.6442,26-12-2021,"Meta-ads",Q8552634142459334,FALSE,CREDITCARD,MC,M
SO60807,Canada,Canada,15402,CONNOR EVANS,TT-M928,Plant Care & Seeds,1,1,1.8663,4.99,26-12-2021,"Meta-ads",D2954341712349170,FALSE,CREDITCARD,VISA,M
SO60807,Canada,Canada,15402,CONNOR EVANS,TI-M823,Plant Care & Seeds,2,1,13.09,35,26-12-2021,"Google-ads",Z4318186775059451,FALSE,CREDITCARD,VISA,M
